State,County,Adults,Seniors,SchoolAge,PreSchoolers,Infants,Housing - Rent,Housing - Utilities,Child Care,Food,Transportation,Health Care,Technology,Miscellaneous,Tax Payments,Tax Credits,Monthly Total,ANNUAL TOTAL,Hourly Wage
Indiana,Marion,5,0,2,1,1,"$1,510",$340,"$1,693","$2,540","$2,205",$888,$171,$935,"$2,419",($767),"$11,934","$143,208",$71.60
Indiana,Marion,5,0,2,1,2,"$1,510",$340,"$2,343","$2,734","$2,362",$930,$171,"$1,039","$2,820",($899),"$13,350","$160,200",$80.10
Indiana,Marion,5,0,2,1,3,"$1,752",$340,"$2,993","$2,928","$2,518",$972,$171,"$1,167","$3,254",($910),"$15,185","$182,220",$91.11
Indiana,Marion,5,0,2,2,0,"$1,510",$340,"$1,638","$2,556","$2,205",$888,$171,$931,"$2,405",($767),"$11,877","$142,524",$71.26
Indiana,Marion,5,0,2,2,1,"$1,510",$340,"$2,288","$2,750","$2,362",$930,$171,"$1,035","$2,805",($899),"$13,292","$159,504",$79.75
Indiana,Marion,5,0,2,2,2,"$1,752",$340,"$2,938","$2,944","$2,518",$972,$171,"$1,164","$3,242",($910),"$15,131","$181,572",$90.79
Indiana,Marion,5,0,2,3,0,"$1,510",$340,"$2,234","$2,766","$2,362",$930,$171,"$1,031","$2,790",($899),"$13,235","$158,820",$79.41
Indiana,Marion,5,0,2,3,1,"$1,752",$340,"$2,884","$2,960","$2,518",$972,$171,"$1,160","$3,230",($910),"$15,077","$180,924",$90.46
Indiana,Marion,5,0,2,4,0,"$1,752",$340,"$2,830","$2,977","$2,518",$972,$171,"$1,156","$3,219",($910),"$15,025","$180,300",$90.15
Indiana,Marion,5,0,3,0,0,"$1,269",$340,$670,"$2,406","$2,049",$846,$171,$775,"$1,839",($600),"$9,765","$117,180",$58.59
Indiana,Marion,5,0,3,0,1,"$1,510",$340,"$1,320","$2,600","$2,205",$888,$171,$903,"$2,300",($767),"$11,470","$137,640",$68.82
Indiana,Marion,5,0,3,0,2,"$1,510",$340,"$1,970","$2,794","$2,362",$930,$171,"$1,008","$2,700",($899),"$12,886","$154,632",$77.32
Indiana,Marion,5,0,3,0,3,"$1,752",$340,"$2,620","$2,988","$2,518",$972,$171,"$1,136","$3,156",($910),"$14,743","$176,916",$88.46
Indiana,Marion,5,0,3,1,0,"$1,510",$340,"$1,266","$2,617","$2,205",$888,$171,$900,"$2,285",($767),"$11,415","$136,980",$68.49
Indiana,Marion,5,0,3,1,1,"$1,510",$340,"$1,916","$2,811","$2,362",$930,$171,"$1,004","$2,685",($899),"$12,830","$153,960",$76.98
Indiana,Marion,5,0,3,1,2,"$1,752",$340,"$2,566","$3,005","$2,518",$972,$171,"$1,132","$3,144",($910),"$14,690","$176,280",$88.14
Indiana,Marion,5,0,3,2,0,"$1,510",$340,"$1,862","$2,827","$2,362",$930,$171,"$1,000","$2,671",($899),"$12,774","$153,288",$76.64
Indiana,Marion,5,0,3,2,1,"$1,752",$340,"$2,512","$3,021","$2,518",$972,$171,"$1,129","$3,132",($910),"$14,637","$175,644",$87.82
Indiana,Marion,5,0,3,3,0,"$1,752",$340,"$2,458","$3,037","$2,518",$972,$171,"$1,125","$3,120",($910),"$14,583","$174,996",$87.50
Indiana,Marion,5,0,4,0,0,"$1,510",$340,$894,"$2,677","$2,205",$888,$171,$869,"$2,165",($767),"$10,952","$131,424",$65.71
Indiana,Marion,5,0,4,0,1,"$1,510",$340,"$1,544","$2,871","$2,362",$930,$171,$973,"$2,566",($899),"$12,368","$148,416",$74.21
Indiana,Marion,5,0,4,0,2,"$1,752",$340,"$2,194","$3,065","$2,518",$972,$171,"$1,101","$3,045",($910),"$14,248","$170,976",$85.49
Indiana,Marion,5,0,4,1,0,"$1,510",$340,"$1,490","$2,887","$2,362",$930,$171,$969,"$2,551",($899),"$12,311","$147,732",$73.87
Indiana,Marion,5,0,4,1,1,"$1,752",$340,"$2,140","$3,082","$2,518",$972,$171,"$1,098","$3,034",($910),"$14,197","$170,364",$85.18
Indiana,Marion,5,0,4,2,0,"$1,752",$340,"$2,085","$3,098","$2,518",$972,$171,"$1,094","$3,022",($910),"$14,142","$169,704",$84.85
Indiana,Marion,5,0,5,0,0,"$1,510",$340,"$1,117","$2,948","$2,362",$930,$171,$938,"$2,431",($899),"$11,848","$142,176",$71.09
Indiana,Marion,5,0,5,0,1,"$1,752",$340,"$1,767","$3,142","$2,518",$972,$171,"$1,066","$2,925",($910),"$13,743","$164,916",$82.46
Indiana,Marion,5,0,5,1,0,"$1,752",$340,"$1,713","$3,158","$2,518",$972,$171,"$1,062","$2,910",($910),"$13,686","$164,232",$82.12
Indiana,Marion,5,0,6,0,0,"$1,752",$340,"$1,341","$3,219","$2,518",$972,$171,"$1,031","$2,790",($910),"$13,224","$158,688",$79.34
Indiana,Marion,5,1,0,0,0,"$1,020",$340,$0,"$1,992","$1,786","$1,262",$196,$660,"$1,523",$0,"$8,779","$105,348",$52.67
Indiana,Marion,5,1,0,0,1,"$1,269",$340,$650,"$2,082","$1,943","$1,304",$196,$778,"$1,848",($217),"$10,193","$122,316",$61.16
Indiana,Marion,5,1,0,0,2,"$1,269",$340,"$1,300","$2,276","$2,099","$1,346",$196,$883,"$2,219",($433),"$11,495","$137,940",$68.97
Indiana,Marion,5,1,0,0,3,"$1,510",$340,"$1,950","$2,470","$2,255","$1,388",$196,"$1,011","$2,712",($600),"$13,232","$158,784",$79.39
Indiana,Marion,5,1,0,0,4,"$1,510",$340,"$2,600","$2,664","$2,412","$1,430",$196,"$1,115","$3,090",($767),"$14,590","$175,080",$87.54
Indiana,Marion,5,1,0,0,5,"$1,752",$340,"$3,250","$2,858","$2,568","$1,472",$196,"$1,244","$3,495",($899),"$16,276","$195,312",$97.66
Indiana,Marion,5,1,0,0,6,"$1,752",$340,"$3,900","$3,052","$2,724","$1,514",$196,"$1,348","$3,824",($910),"$17,740","$212,880",$106.44
Indiana,Marion,5,1,0,1,0,"$1,269",$340,$596,"$2,098","$1,943","$1,304",$196,$775,"$1,837",($217),"$10,141","$121,692",$60.85
Indiana,Marion,5,1,0,1,1,"$1,269",$340,"$1,246","$2,292","$2,099","$1,346",$196,$879,"$2,205",($433),"$11,439","$137,268",$68.63
Indiana,Marion,5,1,0,1,2,"$1,510",$340,"$1,896","$2,486","$2,255","$1,388",$196,"$1,007","$2,698",($600),"$13,176","$158,112",$79.06
Indiana,Marion,5,1,0,1,3,"$1,510",$340,"$2,546","$2,680","$2,412","$1,430",$196,"$1,111","$3,078",($767),"$14,536","$174,432",$87.22
Indiana,Marion,5,1,0,1,4,"$1,752",$340,"$3,196","$2,874","$2,568","$1,472",$196,"$1,240","$3,483",($899),"$16,222","$194,664",$97.33
Indiana,Marion,5,1,0,1,5,"$1,752",$340,"$3,846","$3,069","$2,724","$1,514",$196,"$1,344","$3,812",($910),"$17,687","$212,244",$106.12
Indiana,Marion,5,1,0,2,0,"$1,269",$340,"$1,192","$2,308","$2,099","$1,346",$196,$875,"$2,190",($433),"$11,382","$136,584",$68.29
Indiana,Marion,5,1,0,2,1,"$1,510",$340,"$1,842","$2,502","$2,255","$1,388",$196,"$1,003","$2,683",($600),"$13,119","$157,428",$78.71
Indiana,Marion,5,1,0,2,2,"$1,510",$340,"$2,492","$2,697","$2,412","$1,430",$196,"$1,108","$3,066",($767),"$14,484","$173,808",$86.90
Indiana,Marion,5,1,0,2,3,"$1,752",$340,"$3,142","$2,891","$2,568","$1,472",$196,"$1,236","$3,471",($899),"$16,169","$194,028",$97.01
Indiana,Marion,5,1,0,2,4,"$1,752",$340,"$3,792","$3,085","$2,724","$1,514",$196,"$1,340","$3,800",($910),"$17,633","$211,596",$105.80
Indiana,Marion,5,1,0,3,0,"$1,510",$340,"$1,788","$2,519","$2,255","$1,388",$196,"$1,000","$2,669",($600),"$13,065","$156,780",$78.39
Indiana,Marion,5,1,0,3,1,"$1,510",$340,"$2,438","$2,713","$2,412","$1,430",$196,"$1,104","$3,054",($767),"$14,430","$173,160",$86.58
Indiana,Marion,5,1,0,3,2,"$1,752",$340,"$3,088","$2,907","$2,568","$1,472",$196,"$1,232","$3,459",($899),"$16,115","$193,380",$96.69
Indiana,Marion,5,1,0,3,3,"$1,752",$340,"$3,738","$3,101","$2,724","$1,514",$196,"$1,337","$3,788",($910),"$17,580","$210,960",$105.48
Indiana,Marion,5,1,0,4,0,"$1,510",$340,"$2,383","$2,729","$2,412","$1,430",$196,"$1,100","$3,042",($767),"$14,375","$172,500",$86.25
Indiana,Marion,5,1,0,4,1,"$1,752",$340,"$3,033","$2,923","$2,568","$1,472",$196,"$1,228","$3,447",($899),"$16,060","$192,720",$96.36
Indiana,Marion,5,1,0,4,2,"$1,752",$340,"$3,683","$3,117","$2,724","$1,514",$196,"$1,333","$3,776",($910),"$17,525","$210,300",$105.15
Indiana,Marion,5,1,0,5,0,"$1,752",$340,"$2,979","$2,939","$2,568","$1,472",$196,"$1,225","$3,435",($899),"$16,007","$192,084",$96.04
Indiana,Marion,5,1,0,5,1,"$1,752",$340,"$3,629","$3,133","$2,724","$1,514",$196,"$1,329","$3,764",($910),"$17,471","$209,652",$104.83
Indiana,Marion,5,1,0,6,0,"$1,752",$340,"$3,575","$3,150","$2,724","$1,514",$196,"$1,325","$3,753",($910),"$17,419","$209,028",$104.51
Indiana,Marion,5,1,1,0,0,"$1,269",$340,$223,"$2,159","$1,943","$1,304",$196,$743,"$1,752",($211),"$9,718","$116,616",$58.31
Indiana,Marion,5,1,1,0,1,"$1,269",$340,$873,"$2,353","$2,099","$1,346",$196,$848,"$2,085",($433),"$10,976","$131,712",$65.86
Indiana,Marion,5,1,1,0,2,"$1,510",$340,"$1,523","$2,547","$2,255","$1,388",$196,$976,"$2,578",($600),"$12,713","$152,556",$76.28
Indiana,Marion,5,1,1,0,3,"$1,510",$340,"$2,173","$2,741","$2,412","$1,430",$196,"$1,080","$2,978",($767),"$14,093","$169,116",$84.56
Indiana,Marion,5,1,1,0,4,"$1,752",$340,"$2,823","$2,935","$2,568","$1,472",$196,"$1,209","$3,385",($899),"$15,781","$189,372",$94.69
Indiana,Marion,5,1,1,0,5,"$1,752",$340,"$3,473","$3,129","$2,724","$1,514",$196,"$1,313","$3,714",($910),"$17,245","$206,940",$103.47
Indiana,Marion,5,1,1,1,0,"$1,269",$340,$819,"$2,369","$2,099","$1,346",$196,$844,"$2,071",($433),"$10,920","$131,040",$65.52
Indiana,Marion,5,1,1,1,1,"$1,510",$340,"$1,469","$2,563","$2,255","$1,388",$196,$972,"$2,563",($600),"$12,656","$151,872",$75.94
Indiana,Marion,5,1,1,1,2,"$1,510",$340,"$2,119","$2,757","$2,412","$1,430",$196,"$1,076","$2,964",($767),"$14,037","$168,444",$84.22
Indiana,Marion,5,1,1,1,3,"$1,752",$340,"$2,769","$2,951","$2,568","$1,472",$196,"$1,205","$3,373",($899),"$15,727","$188,724",$94.36
Indiana,Marion,5,1,1,1,4,"$1,752",$340,"$3,419","$3,145","$2,724","$1,514",$196,"$1,309","$3,702",($910),"$17,191","$206,292",$103.15
Indiana,Marion,5,1,1,2,0,"$1,510",$340,"$1,415","$2,579","$2,255","$1,388",$196,$968,"$2,549",($600),"$12,600","$151,200",$75.60
Indiana,Marion,5,1,1,2,1,"$1,510",$340,"$2,065","$2,773","$2,412","$1,430",$196,"$1,073","$2,949",($767),"$13,981","$167,772",$83.89
Indiana,Marion,5,1,1,2,2,"$1,752",$340,"$2,715","$2,968","$2,568","$1,472",$196,"$1,201","$3,361",($899),"$15,674","$188,088",$94.04
Indiana,Marion,5,1,1,2,3,"$1,752",$340,"$3,365","$3,162","$2,724","$1,514",$196,"$1,305","$3,690",($910),"$17,138","$205,656",$102.83
Indiana,Marion,5,1,1,3,0,"$1,510",$340,"$2,011","$2,790","$2,412","$1,430",$196,"$1,069","$2,934",($767),"$13,925","$167,100",$83.55
Indiana,Marion,5,1,1,3,1,"$1,752",$340,"$2,661","$2,984","$2,568","$1,472",$196,"$1,197","$3,349",($899),"$15,620","$187,440",$93.72
Indiana,Marion,5,1,1,3,2,"$1,752",$340,"$3,311","$3,178","$2,724","$1,514",$196,"$1,302","$3,678",($910),"$17,085","$205,020",$102.51
Indiana,Marion,5,1,1,4,0,"$1,752",$340,"$2,607","$3,000","$2,568","$1,472",$196,"$1,194","$3,337",($899),"$15,567","$186,804",$93.40
Indiana,Marion,5,1,1,4,1,"$1,752",$340,"$3,257","$3,194","$2,724","$1,514",$196,"$1,298","$3,666",($910),"$17,031","$204,372",$102.19
Indiana,Marion,5,1,1,5,0,"$1,752",$340,"$3,203","$3,210","$2,724","$1,514",$196,"$1,294","$3,654",($910),"$16,977","$203,724",$101.86
Indiana,Marion,5,1,2,0,0,"$1,269",$340,$447,"$2,430","$2,099","$1,346",$196,$813,"$1,951",($423),"$10,468","$125,616",$62.81
Indiana,Marion,5,1,2,0,1,"$1,510",$340,"$1,097","$2,624","$2,255","$1,388",$196,$941,"$2,444",($600),"$12,195","$146,340",$73.17
Indiana,Marion,5,1,2,0,2,"$1,510",$340,"$1,747","$2,818","$2,412","$1,430",$196,"$1,045","$2,844",($767),"$13,575","$162,900",$81.45
Indiana,Marion,5,1,2,0,3,"$1,752",$340,"$2,397","$3,012","$2,568","$1,472",$196,"$1,174","$3,274",($899),"$15,286","$183,432",$91.72
Indiana,Marion,5,1,2,0,4,"$1,752",$340,"$3,047","$3,206","$2,724","$1,514",$196,"$1,278","$3,604",($910),"$16,751","$201,012",$100.51
Indiana,Marion,5,1,2,1,0,"$1,510",$340,"$1,043","$2,640","$2,255","$1,388",$196,$937,"$2,429",($600),"$12,138","$145,656",$72.83
Indiana,Marion,5,1,2,1,1,"$1,510",$340,"$1,693","$2,834","$2,412","$1,430",$196,"$1,042","$2,829",($767),"$13,519","$162,228",$81.11
Indiana,Marion,5,1,2,1,2,"$1,752",$340,"$2,343","$3,028","$2,568","$1,472",$196,"$1,170","$3,262",($899),"$15,232","$182,784",$91.39
Indiana,Marion,5,1,2,1,3,"$1,752",$340,"$2,993","$3,222","$2,724","$1,514",$196,"$1,274","$3,592",($910),"$16,697","$200,364",$100.18
Indiana,Marion,5,1,2,2,0,"$1,510",$340,"$1,638","$2,850","$2,412","$1,430",$196,"$1,038","$2,815",($767),"$13,462","$161,544",$80.77
Indiana,Marion,5,1,2,2,1,"$1,752",$340,"$2,288","$3,044","$2,568","$1,472",$196,"$1,166","$3,250",($899),"$15,177","$182,124",$91.06
Indiana,Marion,5,1,2,2,2,"$1,752",$340,"$2,938","$3,238","$2,724","$1,514",$196,"$1,270","$3,579",($910),"$16,641","$199,692",$99.85
Indiana,Marion,5,1,2,3,0,"$1,752",$340,"$2,234","$3,060","$2,568","$1,472",$196,"$1,162","$3,239",($899),"$15,124","$181,488",$90.74
Indiana,Marion,5,1,2,3,1,"$1,752",$340,"$2,884","$3,255","$2,724","$1,514",$196,"$1,267","$3,568",($910),"$16,590","$199,080",$99.54
Indiana,Marion,5,1,2,4,0,"$1,752",$340,"$2,830","$3,271","$2,724","$1,514",$196,"$1,263","$3,556",($910),"$16,536","$198,432",$99.22
Indiana,Marion,5,1,3,0,0,"$1,510",$340,$670,"$2,700","$2,255","$1,388",$196,$906,"$2,309",($600),"$11,674","$140,088",$70.04
Indiana,Marion,5,1,3,0,1,"$1,510",$340,"$1,320","$2,894","$2,412","$1,430",$196,"$1,010","$2,710",($767),"$13,055","$156,660",$78.33
Indiana,Marion,5,1,3,0,2,"$1,752",$340,"$1,970","$3,089","$2,568","$1,472",$196,"$1,139","$3,164",($899),"$14,791","$177,492",$88.75
Indiana,Marion,5,1,3,0,3,"$1,752",$340,"$2,620","$3,283","$2,724","$1,514",$196,"$1,243","$3,493",($910),"$16,255","$195,060",$97.53
Indiana,Marion,5,1,3,1,0,"$1,510",$340,"$1,266","$2,911","$2,412","$1,430",$196,"$1,007","$2,695",($767),"$13,000","$156,000",$78.00
Indiana,Marion,5,1,3,1,1,"$1,752",$340,"$1,916","$3,105","$2,568","$1,472",$196,"$1,135","$3,152",($899),"$14,737","$176,844",$88.42
Indiana,Marion,5,1,3,1,2,"$1,752",$340,"$2,566","$3,299","$2,724","$1,514",$196,"$1,239","$3,481",($910),"$16,201","$194,412",$97.21
Indiana,Marion,5,1,3,2,0,"$1,752",$340,"$1,862","$3,121","$2,568","$1,472",$196,"$1,131","$3,140",($899),"$14,683","$176,196",$88.10
Indiana,Marion,5,1,3,2,1,"$1,752",$340,"$2,512","$3,315","$2,724","$1,514",$196,"$1,235","$3,469",($910),"$16,147","$193,764",$96.88
Indiana,Marion,5,1,3,3,0,"$1,752",$340,"$2,458","$3,331","$2,724","$1,514",$196,"$1,232","$3,457",($910),"$16,094","$193,128",$96.56
Indiana,Marion,5,1,4,0,0,"$1,510",$340,$894,"$2,971","$2,412","$1,430",$196,$975,"$2,575",($767),"$12,536","$150,432",$75.22
Indiana,Marion,5,1,4,0,1,"$1,752",$340,"$1,544","$3,165","$2,568","$1,472",$196,"$1,104","$3,054",($899),"$14,296","$171,552",$85.78
Indiana,Marion,5,1,4,0,2,"$1,752",$340,"$2,194","$3,360","$2,724","$1,514",$196,"$1,208","$3,383",($910),"$15,761","$189,132",$94.57
Indiana,Marion,5,1,4,1,0,"$1,752",$340,"$1,490","$3,182","$2,568","$1,472",$196,"$1,100","$3,042",($899),"$14,243","$170,916",$85.46
Indiana,Marion,5,1,4,1,1,"$1,752",$340,"$2,140","$3,376","$2,724","$1,514",$196,"$1,204","$3,371",($910),"$15,707","$188,484",$94.24
Indiana,Marion,5,1,4,2,0,"$1,752",$340,"$2,085","$3,392","$2,724","$1,514",$196,"$1,200","$3,359",($910),"$15,652","$187,824",$93.91
Indiana,Marion,5,1,5,0,0,"$1,752",$340,"$1,117","$3,242","$2,568","$1,472",$196,"$1,069","$2,934",($899),"$13,791","$165,492",$82.75
Indiana,Marion,5,1,5,0,1,"$1,752",$340,"$1,767","$3,436","$2,724","$1,514",$196,"$1,173","$3,272",($910),"$15,264","$183,168",$91.58
Indiana,Marion,5,1,5,1,0,"$1,752",$340,"$1,713","$3,452","$2,724","$1,514",$196,"$1,169","$3,260",($910),"$15,210","$182,520",$91.26
Indiana,Marion,5,1,6,0,0,"$1,752",$340,"$1,341","$3,513","$2,724","$1,514",$196,"$1,138","$3,162",($910),"$14,770","$177,240",$88.62
Indiana,Marion,6,0,0,0,0,"$1,020",$340,$0,"$2,018","$1,861",$761,$196,$620,"$1,413",$0,"$8,229","$98,748",$49.37
Indiana,Marion,6,0,0,0,1,"$1,269",$340,$650,"$2,106","$2,018",$804,$196,$738,"$1,738",($217),"$9,642","$115,704",$57.85
Indiana,Marion,6,0,0,0,2,"$1,269",$340,"$1,300","$2,300","$2,174",$846,$196,$843,"$2,066",($433),"$10,901","$130,812",$65.41
Indiana,Marion,6,0,0,0,3,"$1,510",$340,"$1,950","$2,495","$2,330",$888,$196,$971,"$2,559",($600),"$12,639","$151,668",$75.83
Indiana,Marion,6,0,0,0,4,"$1,510",$340,"$2,600","$2,689","$2,487",$930,$196,"$1,075","$2,959",($767),"$14,019","$168,228",$84.11
Indiana,Marion,6,0,0,0,5,"$1,752",$340,"$3,250","$2,883","$2,643",$972,$196,"$1,204","$3,369",($899),"$15,710","$188,520",$94.26
Indiana,Marion,6,0,0,0,6,"$1,752",$340,"$3,900","$3,077","$2,800","$1,014",$196,"$1,308","$3,698",($910),"$17,175","$206,100",$103.05
Indiana,Marion,6,0,0,1,0,"$1,269",$340,$596,"$2,123","$2,018",$804,$196,$735,"$1,728",($217),"$9,592","$115,104",$57.55
Indiana,Marion,6,0,0,1,1,"$1,269",$340,"$1,246","$2,317","$2,174",$846,$196,$839,"$2,051",($433),"$10,845","$130,140",$65.07
Indiana,Marion,6,0,0,1,2,"$1,510",$340,"$1,896","$2,511","$2,330",$888,$196,$967,"$2,544",($600),"$12,582","$150,984",$75.49
Indiana,Marion,6,0,0,1,3,"$1,510",$340,"$2,546","$2,705","$2,487",$930,$196,"$1,071","$2,944",($767),"$13,962","$167,544",$83.77
Indiana,Marion,6,0,0,1,4,"$1,752",$340,"$3,196","$2,899","$2,643",$972,$196,"$1,200","$3,357",($899),"$15,656","$187,872",$93.94
Indiana,Marion,6,0,0,1,5,"$1,752",$340,"$3,846","$3,093","$2,800","$1,014",$196,"$1,304","$3,686",($910),"$17,121","$205,452",$102.73
Indiana,Marion,6,0,0,2,0,"$1,269",$340,"$1,192","$2,333","$2,174",$846,$196,$835,"$2,037",($433),"$10,789","$129,468",$64.73
Indiana,Marion,6,0,0,2,1,"$1,510",$340,"$1,842","$2,527","$2,330",$888,$196,$963,"$2,529",($600),"$12,525","$150,300",$75.15
Indiana,Marion,6,0,0,2,2,"$1,510",$340,"$2,492","$2,721","$2,487",$930,$196,"$1,068","$2,930",($767),"$13,907","$166,884",$83.44
Indiana,Marion,6,0,0,2,3,"$1,752",$340,"$3,142","$2,915","$2,643",$972,$196,"$1,196","$3,345",($899),"$15,602","$187,224",$93.61
Indiana,Marion,6,0,0,2,4,"$1,752",$340,"$3,792","$3,109","$2,800","$1,014",$196,"$1,300","$3,674",($910),"$17,067","$204,804",$102.40
Indiana,Marion,6,0,0,3,0,"$1,510",$340,"$1,788","$2,543","$2,330",$888,$196,$960,"$2,515",($600),"$12,470","$149,640",$74.82
Indiana,Marion,6,0,0,3,1,"$1,510",$340,"$2,438","$2,737","$2,487",$930,$196,"$1,064","$2,915",($767),"$13,850","$166,200",$83.10
Indiana,Marion,6,0,0,3,2,"$1,752",$340,"$3,088","$2,931","$2,643",$972,$196,"$1,192","$3,333",($899),"$15,548","$186,576",$93.29
Indiana,Marion,6,0,0,3,3,"$1,752",$340,"$3,738","$3,126","$2,800","$1,014",$196,"$1,297","$3,662",($910),"$17,015","$204,180",$102.09
Indiana,Marion,6,0,0,4,0,"$1,510",$340,"$2,383","$2,754","$2,487",$930,$196,"$1,060","$2,901",($767),"$13,794","$165,528",$82.76
Indiana,Marion,6,0,0,4,1,"$1,752",$340,"$3,033","$2,948","$2,643",$972,$196,"$1,188","$3,321",($899),"$15,494","$185,928",$92.96
Indiana,Marion,6,0,0,4,2,"$1,752",$340,"$3,683","$3,142","$2,800","$1,014",$196,"$1,293","$3,650",($910),"$16,960","$203,520",$101.76
Indiana,Marion,6,0,0,5,0,"$1,752",$340,"$2,979","$2,964","$2,643",$972,$196,"$1,185","$3,309",($899),"$15,441","$185,292",$92.65
Indiana,Marion,6,0,0,5,1,"$1,752",$340,"$3,629","$3,158","$2,800","$1,014",$196,"$1,289","$3,638",($910),"$16,906","$202,872",$101.44
Indiana,Marion,6,0,0,6,0,"$1,752",$340,"$3,575","$3,174","$2,800","$1,014",$196,"$1,285","$3,626",($910),"$16,852","$202,224",$101.11
Indiana,Marion,6,0,1,0,0,"$1,269",$340,$223,"$2,183","$2,018",$804,$196,$703,"$1,642",($211),"$9,167","$110,004",$55.00
Indiana,Marion,6,0,1,0,1,"$1,269",$340,$873,"$2,377","$2,174",$846,$196,$808,"$1,931",($433),"$10,381","$124,572",$62.29
Indiana,Marion,6,0,1,0,2,"$1,510",$340,"$1,523","$2,571","$2,330",$888,$196,$936,"$2,424",($600),"$12,118","$145,416",$72.71
Indiana,Marion,6,0,1,0,3,"$1,510",$340,"$2,173","$2,766","$2,487",$930,$196,"$1,040","$2,824",($767),"$13,499","$161,988",$80.99
Indiana,Marion,6,0,1,0,4,"$1,752",$340,"$2,823","$2,960","$2,643",$972,$196,"$1,169","$3,258",($899),"$15,214","$182,568",$91.28
Indiana,Marion,6,0,1,0,5,"$1,752",$340,"$3,473","$3,154","$2,800","$1,014",$196,"$1,273","$3,587",($910),"$16,679","$200,148",$100.07
Indiana,Marion,6,0,1,1,0,"$1,269",$340,$819,"$2,394","$2,174",$846,$196,$804,"$1,917",($433),"$10,326","$123,912",$61.96
Indiana,Marion,6,0,1,1,1,"$1,510",$340,"$1,469","$2,588","$2,330",$888,$196,$932,"$2,410",($600),"$12,063","$144,756",$72.38
Indiana,Marion,6,0,1,1,2,"$1,510",$340,"$2,119","$2,782","$2,487",$930,$196,"$1,036","$2,810",($767),"$13,443","$161,316",$80.66
Indiana,Marion,6,0,1,1,3,"$1,752",$340,"$2,769","$2,976","$2,643",$972,$196,"$1,165","$3,246",($899),"$15,160","$181,920",$90.96
Indiana,Marion,6,0,1,1,4,"$1,752",$340,"$3,419","$3,170","$2,800","$1,014",$196,"$1,269","$3,576",($910),"$16,626","$199,512",$99.76
Indiana,Marion,6,0,1,2,0,"$1,510",$340,"$1,415","$2,604","$2,330",$888,$196,$928,"$2,395",($600),"$12,006","$144,072",$72.04
Indiana,Marion,6,0,1,2,1,"$1,510",$340,"$2,065","$2,798","$2,487",$930,$196,"$1,033","$2,795",($767),"$13,387","$160,644",$80.32
Indiana,Marion,6,0,1,2,2,"$1,752",$340,"$2,715","$2,992","$2,643",$972,$196,"$1,161","$3,234",($899),"$15,106","$181,272",$90.64
Indiana,Marion,6,0,1,2,3,"$1,752",$340,"$3,365","$3,186","$2,800","$1,014",$196,"$1,265","$3,563",($910),"$16,571","$198,852",$99.43
Indiana,Marion,6,0,1,3,0,"$1,510",$340,"$2,011","$2,814","$2,487",$930,$196,"$1,029","$2,781",($767),"$13,331","$159,972",$79.99
Indiana,Marion,6,0,1,3,1,"$1,752",$340,"$2,661","$3,008","$2,643",$972,$196,"$1,157","$3,223",($899),"$15,053","$180,636",$90.32
Indiana,Marion,6,0,1,3,2,"$1,752",$340,"$3,311","$3,202","$2,800","$1,014",$196,"$1,262","$3,552",($910),"$16,519","$198,228",$99.11
Indiana,Marion,6,0,1,4,0,"$1,752",$340,"$2,607","$3,024","$2,643",$972,$196,"$1,153","$3,210",($899),"$14,998","$179,976",$89.99
Indiana,Marion,6,0,1,4,1,"$1,752",$340,"$3,257","$3,218","$2,800","$1,014",$196,"$1,258","$3,540",($910),"$16,465","$197,580",$98.79
Indiana,Marion,6,0,1,5,0,"$1,752",$340,"$3,203","$3,235","$2,800","$1,014",$196,"$1,254","$3,528",($910),"$16,412","$196,944",$98.47
Indiana,Marion,6,0,2,0,0,"$1,269",$340,$447,"$2,454","$2,174",$846,$196,$773,"$1,832",($423),"$9,908","$118,896",$59.45
Indiana,Marion,6,0,2,0,1,"$1,510",$340,"$1,097","$2,648","$2,330",$888,$196,$901,"$2,290",($600),"$11,600","$139,200",$69.60
Indiana,Marion,6,0,2,0,2,"$1,510",$340,"$1,747","$2,842","$2,487",$930,$196,"$1,005","$2,690",($767),"$12,980","$155,760",$77.88
Indiana,Marion,6,0,2,0,3,"$1,752",$340,"$2,397","$3,036","$2,643",$972,$196,"$1,134","$3,148",($899),"$14,719","$176,628",$88.31
Indiana,Marion,6,0,2,0,4,"$1,752",$340,"$3,047","$3,230","$2,800","$1,014",$196,"$1,238","$3,477",($910),"$16,184","$194,208",$97.10
Indiana,Marion,6,0,2,1,0,"$1,510",$340,"$1,043","$2,664","$2,330",$888,$196,$897,"$2,276",($600),"$11,544","$138,528",$69.26
Indiana,Marion,6,0,2,1,1,"$1,510",$340,"$1,693","$2,858","$2,487",$930,$196,"$1,001","$2,676",($767),"$12,924","$155,088",$77.54
Indiana,Marion,6,0,2,1,2,"$1,752",$340,"$2,343","$3,053","$2,643",$972,$196,"$1,130","$3,136",($899),"$14,666","$175,992",$88.00
Indiana,Marion,6,0,2,1,3,"$1,752",$340,"$2,993","$3,247","$2,800","$1,014",$196,"$1,234","$3,465",($910),"$16,131","$193,572",$96.79
Indiana,Marion,6,0,2,2,0,"$1,510",$340,"$1,638","$2,875","$2,487",$930,$196,$998,"$2,661",($767),"$12,868","$154,416",$77.21
